Id;Label
TIGER SHARK / TODD ARL;TIGER SHARK / TODD ARL
JENNINGS  JOSEPH;JENNINGS  JOSEPH
JONES  GABE;JONES  GABE
FALCON / SAM WILSON;FALCON / SAM WILSON
DE LA FONTAINE  CONT;DE LA FONTAINE  CONT
CARTER  PEGGY;CARTER  PEGGY
TRAPSTER / PETER PETRU;TRAPSTER / PETER PETRU
TAYLOR  LEILA;TAYLOR  LEILA
EBONY;EBONY
REDWING;REDWING
NIGHTSHADE / TILDA;NIGHTSHADE / TILDA
KOENIG  ERIC;KOENIG  ERIC
JACKSON  ANDREW JOCK;JACKSON  ANDREW JOCK
RUIZ  RIGGER;RUIZ  RIGGER
FIELSTEIN  FIREWORKS;FIELSTEIN  FIREWORKS
STONE  LT. MARCUS;STONE  LT. MARCUS
RASSITANO  MAD DOG;RASSITANO  MAD DOG
RAHN  TAMARA;RAHN  TAMARA
PRENTISS  BETTY DEAN;PRENTISS  BETTY DEAN
PRINCESS PYTHON / ZELD;PRINCESS PYTHON / ZELD
WHIZZER / ROBERT L. FR;WHIZZER / ROBERT L. FR
RUDOLFO  PRINCE;RUDOLFO  PRINCE
TAUREY  WILLIAM MALC;TAUREY  WILLIAM MALC
CLOWN / CRAFTY ELIOT F;CLOWN / CRAFTY ELIOT F
GAMBONNO  ERNESTO;GAMBONNO  ERNESTO
CANNONBALL / JACK PULV;CANNONBALL / JACK PULV
RINGMASTER / MAYNARD T;RINGMASTER / MAYNARD T
GAMBONNO  LUIGI;GAMBONNO  LUIGI
CHADWICK  CHEER;CHADWICK  CHEER
CHADWICK  DR. HESPER;CHADWICK  DR. HESPER
RYKER  MAJOR SIMON;RYKER  MAJOR SIMON
MOONSTONE II / KARLA S;MOONSTONE II / KARLA S
DR. FAUSTUS;DR. FAUSTUS
GHOST RIDER III / DAN;GHOST RIDER III / DAN
GIGANTUS;GIGANTUS
GRASP;GRASP
CHAIN;CHAIN
SONIC;SONIC
FIREFIST / RUSTY COLLI;FIREFIST / RUSTY COLLI
BOOMER / TABITHA SMITH;BOOMER / TABITHA SMITH
SUNSPOT / ROBERTO DACO;SUNSPOT / ROBERTO DACO
WARLOCK III;WARLOCK III
VIPER II;VIPER II
CARTER  SHARON;CARTER  SHARON
JONES  HUGH;JONES  HUGH
COBRA / KLAUS VORHEES;COBRA / KLAUS VORHEES
CAPTAIN AMERICA V / RO;CAPTAIN AMERICA V / RO
EEL / LEOPOLD STRYKE;EEL / LEOPOLD STRYKE
VIPER / JORDON DIXON;VIPER / JORDON DIXON
DRUID / DREDMUND CROMW;DRUID / DREDMUND CROMW
RED SKULL / JOHANN SCH;RED SKULL / JOHANN SCH
MORGAN;MORGAN
GAMECOCK;GAMECOCK
KRANG [ATLANTEAN];KRANG [ATLANTEAN]
DUGAN  TIMOTHY ALOYI;DUGAN  TIMOTHY ALOYI
ARIES II / GROVER RAYM;ARIES II / GROVER RAYM
MICHEL  RAFE;MICHEL  RAFE
LUCIFER;LUCIFER
NIGHT THRASHER / DUANE;NIGHT THRASHER / DUANE
JUSTICE II / VANCE AST;JUSTICE II / VANCE AST
GARGOYLE II / ISAAC CH;GARGOYLE II / ISAAC CH
SEETAH;SEETAH
BANCROFT  MARTINE;BANCROFT  MARTINE
STRUNK  BELLA;STRUNK  BELLA
MR. MOBIUS;MR. MOBIUS
JUSTICE PEACE;JUSTICE PEACE
CASEY;CASEY
MESMERO;MESMERO
MOONSTONE / LLOYD BLOC;MOONSTONE / LLOYD BLOC
HARDERMAN  QUENTIN;HARDERMAN  QUENTIN
DONALDSON  LINDA;DONALDSON  LINDA
UNUS THE UNTOUCHABLE;UNUS THE UNTOUCHABLE
BLOB / FRED J. DUKES;BLOB / FRED J. DUKES
STARFOX / EROS;STARFOX / EROS
NOMAD III / JACK MONRO;NOMAD III / JACK MONRO
ROSENTHAL  BERNIE;ROSENTHAL  BERNIE
SISTER PLEASURE / SCAR;SISTER PLEASURE / SCAR
DEATHLOK / COLONEL LUT;DEATHLOK / COLONEL LUT
BATTLESTAR / LEMAR HOS;BATTLESTAR / LEMAR HOS
THURM  ETHAN;THURM  ETHAN
FARREL  MIKE;FARREL  MIKE
PORCUPINE / ALEX GENTR;PORCUPINE / ALEX GENTR
ROTH  ARNIE;ROTH  ARNIE
RUNCITER  GAIL;RUNCITER  GAIL
SPIDER-WOMAN / JESSICA;SPIDER-WOMAN / JESSICA
CAPTAIN AMERICA IV / S;CAPTAIN AMERICA IV / S
SCARECROW / EBENEZER L;SCARECROW / EBENEZER L
PRIMUS;PRIMUS
VERMIN / EDWARD WHELAN;VERMIN / EDWARD WHELAN
CITIZEN V II / HELMUT;CITIZEN V II / HELMUT
MACE;MACE
SETH;SETH
MANELLI  DINO;MANELLI  DINO
SAWYER  GENERAL SAMU;SAWYER  GENERAL SAMU
WILSON  JIM;WILSON  JIM
SPIDER-MAN CLONE / BEN;SPIDER-MAN CLONE / BEN
WILLIAMS  MINDY;WILLIAMS  MINDY
HELLCAT / PATSY WALKER;HELLCAT / PATSY WALKER
MASTERS  DR. AUGUST;MASTERS  DR. AUGUST
NORRISS  SISTER BARB;NORRISS  SISTER BARB
EVERY-MAN;EVERY-MAN
BISHOP ;BISHOP 
CHIEF EXAMINER;CHIEF EXAMINER
BANNER  BETTY ROSS T;BANNER  BETTY ROSS T
ROSS  GEN. THADDEUS;ROSS  GEN. THADDEUS
JONES  RICHARD MILHO;JONES  RICHARD MILHO
TALBOT  GLENN;TALBOT  GLENN
MYSTERIO / QUENTIN BEC;MYSTERIO / QUENTIN BEC
HARDY  MORGAN MACNEI;HARDY  MORGAN MACNEI
NOMAD II / EDWARD FERB;NOMAD II / EDWARD FERB
KENT  CLARK;KENT  CLARK
BLOCKBUSTER II;BLOCKBUSTER II
SLEEPER;SLEEPER
BARON STRUCKER / WOLFG;BARON STRUCKER / WOLFG
MOTHER NIGHT / SUSAN S;MOTHER NIGHT / SUSAN S
SAXON  STARR;SAXON  STARR
CROSSBONES / BROCK BIN;CROSSBONES / BROCK BIN
HAUPTMANN DEUTSCHLAN;HAUPTMANN DEUTSCHLAN
ZOLA  ARNIM;ZOLA  ARNIM
UNION JACK III / JOEY;UNION JACK III / JOEY
UNION JACK / LORD MONT;UNION JACK / LORD MONT
BARON BLOOD / JOHN FAL;BARON BLOOD / JOHN FAL
BATROC / GEORGES BATRO;BATROC / GEORGES BATRO
MISTER HYDE / CALVIN Z;MISTER HYDE / CALVIN Z
TOWER  BLAKE;TOWER  BLAKE
GAFF / SIDNEY E. LEVIN;GAFF / SIDNEY E. LEVIN
LEADER / SAM STERNS;LEADER / SAM STERNS
QNAX;QNAX
ULTRON;ULTRON
MACLAIN  DR. MYRON;MACLAIN  DR. MYRON
WAR TOY / ALKHEMA;WAR TOY / ALKHEMA
TORO / TOM RAYMOND;TORO / TOM RAYMOND
CARPENTER  RACHEL;CARPENTER  RACHEL
CONSUELA;CONSUELA
MULDOON  SGT. BRIAN;MULDOON  SGT. BRIAN
MANIPULATOR;MANIPULATOR
PATRIOT / JEFF MACE;PATRIOT / JEFF MACE
POWER MAN / ERIK JOSTE;POWER MAN / ERIK JOSTE
MENTALLO;MENTALLO
BINARY / CAROL DANVERS;BINARY / CAROL DANVERS
SWORDSMAN / JACQUES DU;SWORDSMAN / JACQUES DU
BLAKE  BECKY;BLAKE  BECKY
NELSON  FRANKLIN FOG;NELSON  FRANKLIN FOG
PIRANHA;PIRANHA
VASHTI;VASHTI
FORCE / CLAYTON WILSON;FORCE / CLAYTON WILSON
VIRAGO;VIRAGO
TRITON;TRITON
NEPTUNE [OLYMPIAN];NEPTUNE [OLYMPIAN]
STANFORD  DWIGHT ROL;STANFORD  DWIGHT ROL
KLIGGER / SEN. EUGENE;KLIGGER / SEN. EUGENE
BLUE STREAK;BLUE STREAK
VAMP;VAMP
SLOAN  FRED;SLOAN  FRED
RED RONIN;RED RONIN
TEXAS TWISTER / DREW D;TEXAS TWISTER / DREW D
SITWELL  JASPER;SITWELL  JASPER
SATANNISH;SATANNISH
MISFIT;MISFIT
FAWN  FELICIA;FAWN  FELICIA
TATTERDEMALION;TATTERDEMALION
GYPSY MOTH;GYPSY MOTH
DIGGER;DIGGER
TICKTOCK;TICKTOCK
NEEDLE;NEEDLE
HANGMAN II / JASON ROL;HANGMAN II / JASON ROL
DANSEN MACABRE;DANSEN MACABRE
HOUSTON  STELLA;HOUSTON  STELLA
ARKON;ARKON
SHIGARU;SHIGARU
TAIFU / TOSHIO SASAKI;TAIFU / TOSHIO SASAKI
CYBERTOOTH / YEN HSIEH;CYBERTOOTH / YEN HSIEH
KUROKO;KUROKO
JAWBREAKER;JAWBREAKER
BIG ONE / KENJIRO SASA;BIG ONE / KENJIRO SASA
SUNFIRE / SHIRO YOSHID;SUNFIRE / SHIRO YOSHID
PELE / MICHI SASAKI;PELE / MICHI SASAKI
DEMONICUS / DR. DOUGLA;DEMONICUS / DR. DOUGLA
IREZUMI;IREZUMI
LANG  CASSANDRA CASS;LANG  CASSANDRA CASS
TASKMASTER;TASKMASTER
VEDA;VEDA
TARANTULA / ANTON MIGU;TARANTULA / ANTON MIGU
MR. LUCK II / PHILIP G;MR. LUCK II / PHILIP G
DOC SAMSON / DR. LEONA;DOC SAMSON / DR. LEONA
QUAYLE  DAN;QUAYLE  DAN
BUSH  GEORGE;BUSH  GEORGE
BOWEN  FATHER MICHAE;BOWEN  FATHER MICHAE
KARMA / XI'AN COY MANH;KARMA / XI'AN COY MANH
COY  GENERAL NGUYEN;COY  GENERAL NGUYEN
MANH  COY NGA;MANH  COY NGA
MANH  COY LEONG XUI;MANH  COY LEONG XUI
MANH  COY TRANH;MANH  COY TRANH
CARPENTER  LARRY;CARPENTER  LARRY
WONG;WONG
BANNON  LANCE;BANNON  LANCE
MAN-KILLER / KATRINA L;MAN-KILLER / KATRINA L
BUKOWSKI  BUCK;BUKOWSKI  BUCK
SCORPION / MACDONALD G;SCORPION / MACDONALD G
WHITMAN  DEBRA;WHITMAN  DEBRA
ZABU;ZABU
MODOK / GEORGE TARLETO;MODOK / GEORGE TARLETO
PALADIN / PAUL DENNIS;PALADIN / PAUL DENNIS
THERMO / DR. WALTER MI;THERMO / DR. WALTER MI
DAZZLER II / ALLISON B;DAZZLER II / ALLISON B
CHANG  DR. PHILLIP;CHANG  DR. PHILLIP
HOPKINS  STEVE;HOPKINS  STEVE
CAPTAIN MARVEL II / MO;CAPTAIN MARVEL II / MO
LAVEAU  MARIE;LAVEAU  MARIE
DEKKER  GENERAL LYLE;DEKKER  GENERAL LYLE
ANAMI  HIROSHI;ANAMI  HIROSHI
TITAN  TRISH;TITAN  TRISH
HINKLEY  ADMIRAL;HINKLEY  ADMIRAL
SVYATOGOR / SASHA POKR;SVYATOGOR / SASHA POKR
BOGATYR / MIKULA GOLUB;BOGATYR / MIKULA GOLUB
DR. VOLKH / VLADIMIR O;DR. VOLKH / VLADIMIR O
MORNING STAR / ZVEZDA;MORNING STAR / ZVEZDA
MAGMA II / JONATHAN DA;MAGMA II / JONATHAN DA
CLEMSON  MIKE;CLEMSON  MIKE
ARACHNE;ARACHNE
THERAK;THERAK
ANTRO;ANTRO
LAMBERT  WILSON;LAMBERT  WILSON
NIGHT FLYER;NIGHT FLYER
LUBENSKI  NATE;LUBENSKI  NATE
STONE-FACE;STONE-FACE
MANSLAUGHTER;MANSLAUGHTER
RINTRAH;RINTRAH
INTERLOPER;INTERLOPER
LIGHTMASTER / EDWARD L;LIGHTMASTER / EDWARD L
PUENTES  DONNA MARIA;PUENTES  DONNA MARIA
CLEA;CLEA
DEVIL-SLAYER / ERIC SI;DEVIL-SLAYER / ERIC SI
SHADOWCAT / KATHERINE;SHADOWCAT / KATHERINE
FIXER II / PAUL NORBER;FIXER II / PAUL NORBER
HOCHBERG  ROGER;HOCHBERG  ROGER
KANE  MARCY / KAINA;KANE  MARCY / KAINA
MAGNUM  MOSES;MAGNUM  MOSES
VINDIKTOR;VINDIKTOR
NUNTOO;NUNTOO
PAKAI;PAKAI
TAKAR;TAKAR
TAREE;TAREE
LEWIS  SHIRLEY WASHI;LEWIS  SHIRLEY WASHI
CARRADINE  JESSICA J;CARRADINE  JESSICA J
ARMADA II;ARMADA II
WINTHROP  DESIREE;WINTHROP  DESIREE
LEWIS  DEVON;LEWIS  DEVON
LIZARD / DR. CURTIS CO;LIZARD / DR. CURTIS CO
ELLIS  KEN;ELLIS  KEN
YIN  ANGELA;YIN  ANGELA
WARSTAR;WARSTAR
ELECTRON;ELECTRON
TEMPEST / GRANNZ;TEMPEST / GRANNZ
ORACLE / LADY SIBYL;ORACLE / LADY SIBYL
BUZZ;BUZZ
SWARM / FRITZ VON MEYE;SWARM / FRITZ VON MEYE
LOOTER / NORTON G. FES;LOOTER / NORTON G. FES
JAMESON  COL. JOHN;JAMESON  COL. JOHN
REILLY  MAVIS;REILLY  MAVIS
DESTINY II / IRENE ADL;DESTINY II / IRENE ADL
PYRO / ALLERDYCE JOHNN;PYRO / ALLERDYCE JOHNN
AVALANCHE / DOMINIC PE;AVALANCHE / DOMINIC PE
MANIPULATOR II;MANIPULATOR II
COOPER  DR. VALERIE;COOPER  DR. VALERIE
HYENA / HENRY MORTONSO;HYENA / HENRY MORTONSO
KAINE;KAINE
MUSE / SHANNON FITZPAT;MUSE / SHANNON FITZPAT
SHATTERAX;SHATTERAX
HUSSAR;HUSSAR
ULTIMUS;ULTIMUS
EARTHQUAKE;EARTHQUAKE
SMASHER IV;SMASHER IV
RONAN THE ACCUSER [K;RONAN THE ACCUSER [K
TITAN;TITAN
GLOM;GLOM
SUPREMOR;SUPREMOR
ARAKI II;ARAKI II
KORATH THE PURSUER;KORATH THE PURSUER
ASTRA;ASTRA
TRAINER  DR. SEWARD;TRAINER  DR. SEWARD
KOWALSKI  TRISH;KOWALSKI  TRISH
MOLTEN MAN / MARK RAXT;MOLTEN MAN / MARK RAXT
STARBOLT;STARBOLT
SCINTILLA;SCINTILLA
MINERVA [KREE];MINERVA [KREE]
ATLAS;ATLAS
KISMET / J'RIDIA STARD;KISMET / J'RIDIA STARD
HOBGOBLIN;HOBGOBLIN
NIGHTSIDE;NIGHTSIDE
NEUTRON;NEUTRON
MANDARIN;MANDARIN
MISS AMERICA / MADELIN;MISS AMERICA / MADELIN
AIR-WALKER / GABRIEL L;AIR-WALKER / GABRIEL L
X-RAY;X-RAY
VECTOR;VECTOR
RAYMOND  ANN;RAYMOND  ANN
VAPOR;VAPOR
IRONCLAD;IRONCLAD
LLYRA / LLYRA MORRIS;LLYRA / LLYRA MORRIS
BROTHER WONDERFUL / DR;BROTHER WONDERFUL / DR
MULDOON  TEXAS JACK;MULDOON  TEXAS JACK
VIBRO / DR. FRANCIS VI;VIBRO / DR. FRANCIS VI
VESTA;VESTA
GAEA;GAEA
APOLLO [GREEK GOD];APOLLO [GREEK GOD]
HERA / AUGUSTINE JONES;HERA / AUGUSTINE JONES
HARGEN;HARGEN
VIRAKO / QUET;VIRAKO / QUET
DRUIG;DRUIG
HIGHNOTE / RAOUL HERNA;HIGHNOTE / RAOUL HERNA
ONEG;ONEG
VARUA / MIRA;VARUA / MIRA
ESON [CELESTIAL];ESON [CELESTIAL]
TEFRAL;TEFRAL
TOMAZOOMA;TOMAZOOMA
ZIRAN;ZIRAN
CALCULUS / JAHAHAREL P;CALCULUS / JAHAHAREL P
DAYDREAMER / CATHERINE;DAYDREAMER / CATHERINE
CADUCEUS;CADUCEUS
MOONSTALKER / KIANA;MOONSTALKER / KIANA
SPLICE / CHANDRA KU;SPLICE / CHANDRA KU
JACKAL / MILES WARREN;JACKAL / MILES WARREN
STINGRAY / DR. WALTER;STINGRAY / DR. WALTER
NEWELL  DIANE ARLISS;NEWELL  DIANE ARLISS
MCKENZIE  LEONARD;MCKENZIE  LEONARD
DORMA [ATLANTEAN];DORMA [ATLANTEAN]
NAMORA / AQUARIA NAUTI;NAMORA / AQUARIA NAUTI
BYRRAH [ATLANTEAN];BYRRAH [ATLANTEAN]
IKTHON;IKTHON
GRIM REAPER / ERIC WIL;GRIM REAPER / ERIC WIL
NEKRA / ADRIENNE HATRO;NEKRA / ADRIENNE HATRO
DINAH-SOAR;DINAH-SOAR
DOORMAN;DOORMAN
BIG BERTHA / ASHLEY CR;BIG BERTHA / ASHLEY CR
FLATMAN;FLATMAN
MR. IMMORTAL;MR. IMMORTAL
HEYWERTH  GENERAL;HEYWERTH  GENERAL
FALK  DR. JENNIE;FALK  DR. JENNIE
RED RAVEN II;RED RAVEN II
KRAKEN;KRAKEN
HUNTSMAN;HUNTSMAN
LEFT-WINGER / HECTOR L;LEFT-WINGER / HECTOR L
RIGHT-WINGER / JEROME;RIGHT-WINGER / JEROME
BLACK KNIGHT IV / PROF;BLACK KNIGHT IV / PROF
MEGATAK;MEGATAK
DAYTRIPPER / AMANDA SE;DAYTRIPPER / AMANDA SE
NIGHTMARE / EDVARD HAB;NIGHTMARE / EDVARD HAB
DORMAMMU;DORMAMMU
NUGENT;NUGENT
VITCHEN;VITCHEN
S'YM;S'YM
GLEEG;GLEEG
THOG;THOG
UMAR;UMAR
HEDRON;HEDRON
MOLGOTHA;MOLGOTHA
SIFFROR;SIFFROR
VILIVEN;VILIVEN
MALEVOLENCE;MALEVOLENCE
BRUTUS KLOR;BRUTUS KLOR
SKARABROUS;SKARABROUS
PHEMOUS;PHEMOUS
DARKOTH / MAJOR DESMON;DARKOTH / MAJOR DESMON
PARKS  JOE;PARKS  JOE
PARKS  JUDITH;PARKS  JUDITH
LORVEX;LORVEX
DR. HYDRO;DR. HYDRO
SCRIER II;SCRIER II
STACY  GWEN (CLONE);STACY  GWEN (CLONE)
SPIDERCIDE;SPIDERCIDE
TORG;TORG
LONGSHOT;LONGSHOT
LIVING TRIBUNAL;LIVING TRIBUNAL
ZANIAC / BRAD WOLFE;ZANIAC / BRAD WOLFE
MAN-THING / THEODORE T;MAN-THING / THEODORE T
MAN-BEAST;MAN-BEAST
BI-BEAST II;BI-BEAST II
HORTON  PROFESSOR PH;HORTON  PROFESSOR PH
NEBULA;NEBULA
RANDOM;RANDOM
GUNTHAR II;GUNTHAR II
TYR;TYR
BROTHER ROYAL;BROTHER ROYAL
ROSEN  WALTER;ROSEN  WALTER
HELIX / RAFAEL CARAGO;HELIX / RAFAEL CARAGO
TURBO II (A) / MICHIKO;TURBO II (A) / MICHIKO
SPEEDBALL II / DARRION;SPEEDBALL II / DARRION
SURTUR;SURTUR
WORTHINGTON  WARREN;WORTHINGTON  WARREN
WORTHINGTON  KATHRYN;WORTHINGTON  KATHRYN
DAZZLER / BURTRAM WORT;DAZZLER / BURTRAM WORT
SOUTHERN  CANDY;SOUTHERN  CANDY
DUNCAN  FRED;DUNCAN  FRED
CAPTAIN BARRACUDA;CAPTAIN BARRACUDA
NAGA;NAGA
EGGHEAD / PROF. ELIHAS;EGGHEAD / PROF. ELIHAS
GILBERT  PROFESSOR G;GILBERT  PROFESSOR G
THAKOS;THAKOS
SEVERIN  MARIE;SEVERIN  MARIE
HECK  DON;HECK  DON
ROMITA  JOHN;ROMITA  JOHN
KIRBY  JACK;KIRBY  JACK
TRIMPE  HERB;TRIMPE  HERB
THOMAS  ROY;THOMAS  ROY
LEE  STAN;LEE  STAN
SPITFIRE / LADY JACQUE;SPITFIRE / LADY JACQUE
TEUTONIC KNIGHT / FRAN;TEUTONIC KNIGHT / FRAN
CHURCHILL  SIR WINST;CHURCHILL  SIR WINST
UNION JACK II / BRIAN;UNION JACK II / BRIAN
MONTGOMERY  SIR BERN;MONTGOMERY  SIR BERN
BRONA;BRONA
MAGNIR;MAGNIR
BRUTO THE STRONGMAN;BRUTO THE STRONGMAN
FRANKENSTEIN MONSTER;FRANKENSTEIN MONSTER
KITAGOWA  DR. KITTY;KITAGOWA  DR. KITTY
FRANKENSTEIN  BASIL;FRANKENSTEIN  BASIL
BUCKY / BUCKY BARNES;BUCKY / BUCKY BARNES
HITLER  ADOLF;HITLER  ADOLF
STALIN  JOSEF;STALIN  JOSEF
SUPER SKRULL / KL'RT;SUPER SKRULL / KL'RT
TOPAZ;TOPAZ
URTHONA;URTHONA
WOLFE  SARA;WOLFE  SARA
BLESSING  MORGANA;BLESSING  MORGANA
REPLICUS;REPLICUS
KALUU;KALUU
GROWING MAN;GROWING MAN
JACK FROST;JACK FROST
RED RAVEN;RED RAVEN
GOLDEN GIRL / GWENNY L;GOLDEN GIRL / GWENNY L
BLUE DIAMOND / PROFESS;BLUE DIAMOND / PROFESS
LADY LOTUS;LADY LOTUS
HUMAN TOP / DAVEY MITC;HUMAN TOP / DAVEY MITC
THIN MAN / BRUCE DICKS;THIN MAN / BRUCE DICKS
U-MAN / MERRANO;U-MAN / MERRANO
DYNA-MITE / ROGER AUBR;DYNA-MITE / ROGER AUBR
MASTER MAN / WILHELM L;MASTER MAN / WILHELM L
IRON CROSS / HELMUT GR;IRON CROSS / HELMUT GR
ORIKAL;ORIKAL
OGUR;OGUR
KINCAID  DR. KEITH;KINCAID  DR. KEITH
LURKING UNKNOWN;LURKING UNKNOWN
TREVOR  STEVE;TREVOR  STEVE
SUWAN;SUWAN
WARRIOR WOMAN / JULIA;WARRIOR WOMAN / JULIA
YELLOW CLAW / TZING JA;YELLOW CLAW / TZING JA
PRINCE  DIANA;PRINCE  DIANA
ANCIENT ONE;ANCIENT ONE
GREEN  ARNIE;GREEN  ARNIE
KHAT;KHAT
ECSTACY / MME. RENE DE;ECSTACY / MME. RENE DE
DRACULA / VLAD TEPES;DRACULA / VLAD TEPES
NIMROD;NIMROD
ECCE [WATCHER];ECCE [WATCHER]
DRAKE  FRANKLIN;DRAKE  FRANKLIN
KING  HANNIBAL / HENRY;KING  HANNIBAL / HENRY
BLIZZARD II / DONALD G;BLIZZARD II / DONALD G
STONE  TIBERIUS;STONE  TIBERIUS
FUJIKAWA  RUMIKO;FUJIKAWA  RUMIKO
HOGAN  VIRGINIA PEPP;HOGAN  VIRGINIA PEPP
HOGAN  HAROLD J. HAP;HOGAN  HAROLD J. HAP
JOCASTA;JOCASTA
LILITH / ANGEL O'HARA;LILITH / ANGEL O'HARA
REYNOLDS  DR.;REYNOLDS  DR.
HANCOCK  CALISTA;HANCOCK  CALISTA
DEPALMA  MR.;DEPALMA  MR.
WALDERS  BEATRICE;WALDERS  BEATRICE
RADIOACTIVE MAN / DR.;RADIOACTIVE MAN / DR.
THERMAL MAN;THERMAL MAN
YELLOWJACKET III / HEN;YELLOWJACKET III / HEN
BLACK KNIGHT / SIR PER;BLACK KNIGHT / SIR PER
BENTLEY  VICTORIA;BENTLEY  VICTORIA
GHOST;GHOST
HELLER  ERIC;HELLER  ERIC
BLACK KNIGHT III / EOB;BLACK KNIGHT III / EOB
PHOENIX III / RACHEL S;PHOENIX III / RACHEL S
PROFESSOR GIBBON;PROFESSOR GIBBON
ANGEL II / THOMAS HALL;ANGEL II / THOMAS HALL
GUNTHAR;GUNTHAR
BARON MORDO / KARL MOR;BARON MORDO / KARL MOR
HO YINSEN;HO YINSEN
SUN-TAO;SUN-TAO
SZARDOS  MARGALI;SZARDOS  MARGALI
DONOHUE  TREVOR;DONOHUE  TREVOR
TILBY  TRISH / PATRICI;TILBY  TRISH / PATRICI
STEVENS  MILO;STEVENS  MILO
SCYLLA;SCYLLA
WHITE QUEEN / EMMA FRO;WHITE QUEEN / EMMA FRO
BLACK KING / SEBASTIAN;BLACK KING / SEBASTIAN
POWER  DR. MAX;POWER  DR. MAX
ADRIA;ADRIA
WONG CHU;WONG CHU
MANDARIN  JAMES;MANDARIN  JAMES
AGED GENGHIS;AGED GENGHIS
DR. POWER / DR. MAXIMU;DR. POWER / DR. MAXIMU
BYREL;BYREL
FRIDAY;FRIDAY
MARAUD;MARAUD
DESTRAK;DESTRAK
YRIK;YRIK
KOFI [KYMELLIAN];KOFI [KYMELLIAN]
JAKAL;JAKAL
RITTER  DEBORAH;RITTER  DEBORAH
RITTER  DONALD;RITTER  DONALD
AREX;AREX
WHITE TIGER II;WHITE TIGER II
STRIDER;STRIDER
MASTER / ESHU;MASTER / ESHU
KILLER SHRIKE / SIMON;KILLER SHRIKE / SIMON
WHIPLASH II;WHIPLASH II
SHOCKWAVE / LANCASTER;SHOCKWAVE / LANCASTER
CONTROLLER / BASIL SAN;CONTROLLER / BASIL SAN
RAMPAGE / STUART CLARK;RAMPAGE / STUART CLARK
JACOBS  GLENDA;JACOBS  GLENDA
MADAME MENACE / SUNSET;MADAME MENACE / SUNSET
WAR MACHINE II / PARNE;WAR MACHINE II / PARNE
PLEXICO  DET.;PLEXICO  DET.
MADAME MASQUE V;MADAME MASQUE V
LADY OF THE LAKE;LADY OF THE LAKE
AWESOME ANDROID;AWESOME ANDROID
IRON MAN ARMOR;IRON MAN ARMOR
BROTHER VOODOO / DANIE;BROTHER VOODOO / DANIE
DAMBALLAH II;DAMBALLAH II
DRUMM  JERICHO;DRUMM  JERICHO
WHIPLASH / MARK SCARLO;WHIPLASH / MARK SCARLO
GOLDEN-BLADE;GOLDEN-BLADE
BAIRD  DR.;BAIRD  DR.
SAPPER;SAPPER
ULTIMO;ULTIMO
STARK  MORGAN;STARK  MORGAN
SOCRATES SOCK;SOCRATES SOCK
BURKE  THERESA TRACY;BURKE  THERESA TRACY
SILVER FOX / BAYAN;SILVER FOX / BAYAN
SHADOW QUEEN / SHIALMA;SHADOW QUEEN / SHIALMA
DANVERS  JOE;DANVERS  JOE
PRINCESS ZANDA;PRINCESS ZANDA
LITTLE  ABNER;LITTLE  ABNER
D'SPRYTE;D'SPRYTE
BLACK RAZER;BLACK RAZER
ARCADE;ARCADE
SCARLOTTI  MICHAEL J;SCARLOTTI  MICHAEL J
SCARLOTTI  MRS.;SCARLOTTI  MRS.
NINGAL;NINGAL
NAPIER  RAMONA DR.;NAPIER  RAMONA DR.
FIN FANG FOOM / MIDGAR;FIN FANG FOOM / MIDGAR
YUAN  ANNIE;YUAN  ANNIE
YUAN  BILLY;YUAN  BILLY
DONLEAVY  HANNAH;DONLEAVY  HANNAH
GRAY  CHARLES;GRAY  CHARLES
BLACK KNIGHT V STATU;BLACK KNIGHT V STATU
JONES  CHARLOTTE;JONES  CHARLOTTE
YEAGER  CALLIE;YEAGER  CALLIE
FREEMAN  DUANE JEROM;FREEMAN  DUANE JEROM
GALLAGHER  BOB;GALLAGHER  BOB
EXODUS / BENNET DUPARI;EXODUS / BENNET DUPARI
ARBOGAST  BAMBI;ARBOGAST  BAMBI
SCANNER II;SCANNER II
MONTOYA  JULIO;MONTOYA  JULIO
KLEINSTOCK  SVEN;KLEINSTOCK  SVEN
MONTOYA  MARIA;MONTOYA  MARIA
KLEINSTOCK  HARLAN;KLEINSTOCK  HARLAN
CORTEZ  FABIAN;CORTEZ  FABIAN
UNUSCIONE;UNUSCIONE
SCREAMING MIMI / MELIS;SCREAMING MIMI / MELIS
BLACK  CYRUS;BLACK  CYRUS
DARKSTAR / LAYNIA SERG;DARKSTAR / LAYNIA SERG
FANTASMA;FANTASMA
MADAME MASQUE IV;MADAME MASQUE IV
VOSTOK;VOSTOK
VANGUARD / NICOLAI KRY;VANGUARD / NICOLAI KRY
POWERSURGE / ILLARION;POWERSURGE / ILLARION
SIBERCAT;SIBERCAT
RED GUARDIAN V;RED GUARDIAN V
MADAME MASQUE / GIULIE;MADAME MASQUE / GIULIE
LUDI;LUDI
DIXON  GENERAL;DIXON  GENERAL
ARTEMIS;ARTEMIS
DIONYSUS [GREEK GOD];DIONYSUS [GREEK GOD]
HIPPOLYTA [GREEK GOD;HIPPOLYTA [GREEK GOD
DR. STRANGER YET;DR. STRANGER YET
IN-BETWEENER;IN-BETWEENER
APPALLA;APPALLA
KEEPER OF THE COMICS;KEEPER OF THE COMICS
